6;33;612
6;44;628
6;48;647
6;30;657
6;36;673
6;22;682
6;28;684
6;25;696
6;24;707
6;6;713
6;11;748
6;18;759
6;4;778
6;5;787
6;12;819
6;20;825
6;17;844
6;26;858
6;51;863
7;45;55
7;15;78
7;14;105
7;43;133
7;27;144
7;23;170
7;24;192
7;37;210
7;50;225
7;13;235
7;39;259
7;1;260
7;3;278
7;40;298
7;42;299
7;21;324
7;29;331
7;32;363
7;46;371
7;34;375
7;41;390
7;8;399
7;30;423
7;9;425
7;47;437
7;28;451
7;31;466
7;35;489
7;7;493
7;16;520
7;36;531
7;49;560
7;48;570
7;11;574
7;19;589
7;22;600
7;4;603
7;10;626
7;51;629
7;12;644
7;44;644
7;6;668
7;17;673
7;26;683
7;5;711
7;25;712
7;38;740
7;18;775
7;33;784
7;20;809
8;8;38
8;14;87
8;13;124
8;47;141
8;21;150
8;19;164
8;23;184
8;1;211
8;3;232
8;48;242
8;45;256
8;22;274
8;51;298
8;10;299
8;46;321
8;34;328
8;6;336
8;15;343
8;16;379
8;27;379
8;18;385
8;9;410
8;32;412
8;5;414
8;24;424
8;43;431
8;37;445
8;31;451
8;50;460
8;42;469
8;7;474
8;38;475
8;39;490
8;20;512
8;33;519
8;40;530
8;35;536
8;49;542
8;30;564
8;36;578
8;28;589
8;11;621
8;41;622
8;4;650
8;29;687
8;17;689
8;12;692
8;26;731
8;44;755
8;25;854
9;45;52
9;15;80
9;14;102
9;13;142
9;1;163
9;34;187
9;10;188
9;43;198
9;3;215
9;47;221
9;42;235
9;16;240
9;23;265
9;9;271
9;19;275
9;32;303
9;31;309
9;35;331
9;7;336
9;46;338
9;28;356
9;8;366
9;36;376
9;41;389
9;49;403
9;21;417
9;11;420
9;29;424
9;4;449
9;27;459
9;30;484
9;44;487
9;12;490
9;17;516
9;38;522
9;26;529
9;39;539
9;25;555
9;37;556
9;50;571
9;24;597
9;48;633
9;22;665
9;40;672
9;33;689
9;6;697
9;18;743
9;5;771
9;51;816
9;20;838
10;23;58
10;1;85
10;48;114
10;46;134
10;22;145
10;51;170
10;14;180
10;6;211
10;45;224
10;15;248
10;18;257
10;10;266
10;5;287
10;47;294
10;37;321
10;43;337
10;13;341
10;35;377
10;20;385
10;34;389
10;29;403
10;3;417
10;16;438
10;27;440
10;21;462
10;32;474
10;39;491
10;7;506
10;36;512
10;28;523
10;42;531
10;31;542
10;11;556
10;4;585
10;30;593
10;9;594
10;41;622
10;44;627
10;12;629
10;8;631
10;17;655
10;38;660
10;26;665
10;49;667
10;24;674
10;19;696
10;25;725
10;50;738
10;33;766
10;40;812
11;45;53
11;15;79
11;14;102
11;43;133
11;13;142
11;1;166
11;10;189
11;21;197
11;42;203
11;47;219
11;34;250
11;27;269
11;46;274
11;3;279
11;35;298
11;9;300
11;23;327
11;19;337
11;31;341
11;36;343
11;29;359
11;7;368
11;11;387
11;32;395
11;4;416
11;41;418
11;16;426
11;8;428
11;50;443
11;38;459
11;49;467
11;24;470
11;12;488
11;48;508
11;39;509
11;26;528
11;22;538
11;28;541
11;33;562
11;6;573
11;40;579
11;30;611
11;5;613
11;44;614
11;17;642
11;37;650
11;25;678
11;51;720
11;20;746
11;18;775
12;1;55
12;45;100
12;15;124
12;14;147
12;10;174
12;43;181
12;47;204
12;42;219
12;23;248
12;19;258
12;13;281
12;35;314
12;46;322
12;34;326
12;29;344
12;3;358
12;16;379
12;32;380
12;21;399
12;27;411
12;31;417
12;44;439
12;38;441
12;7;447
12;41;465
12;9;473
12;8;476
12;36;484
12;30;500
12;49;511
12;39;522
12;28;525
12;11;528
12;48;551
12;50;554
12;4;557
12;24;580
12;22;587
12;12;598
12;33;611
12;6;618
12;40;623
12;17;627
12;26;637
12;25;663
12;18;663
12;5;692
12;20;728
12;37;758
12;51;830
13;45;53
13;15;77
13;14;103
13;13;143
13;1;164
13;3;187
13;27;207
13;46;214
13;21;229
13;42;236
13;35;238
13;23;262
13;36;280
13;47;280
13;43;289
13;32;303
13;39;320
13;11;324
13;37;338
13;34;344
13;4;352
13;8;366
13;19;369
13;41;389
13;44;394
13;16;396
13;12;397
13;17;422
13;30;422
13;9;427
13;26;436
13;10;438
13;25;461
13;31;466
13;50;477
13;7;492
13;24;504
13;48;507
13;22;538
13;28;543
13;49;559
13;51;566
13;40;578
13;6;604
13;5;647
13;20;682
13;18;712
13;38;740
13;33;784
13;29;799
14;8;36
14;14;89
14;13;126
14;15;156
14;21;180
14;42;190
14;47;203
14;34;235
14;10;235
14;43;243
14;19;260
14;3;263
14;16;284
14;1;306
14;9;315
14;45;351
14;31;357
14;7;383
14;23;404
14;27;441
14;49;451
14;35;473
14;46;478
14;39;493
14;38;506
14;24;520
14;50;553
14;48;554
14;37;570
14;36;577
14;32;599
14;11;621
14;29;628
14;20;636
14;4;650
14;28;652
14;18;665
14;33;671
14;40;688
14;5;695
14;17;720
14;30;720
14;12;722
14;51;738
14;41;746
14;44;754
14;6;773
14;26;792
14;22;804
14;25;822
15;8;54
15;14;104
15;13;140
15;47;157
15;19;181
15;34;186
15;3;217
15;16;239
15;10;252
15;21;259
15;49;279
15;1;290
15;7;307
15;23;325
15;9;333
15;15;360
15;31;370
15;45;397
15;43;416
15;37;431
15;32;459
15;27;486
15;28;514
15;46;525
15;50;538
15;42;548
15;39;569
15;48;571
15;24;596
15;22;603
15;51;628
15;40;641
15;29;645
15;6;665
15;41;669
15;30;706
15;18;714
15;5;743
15;35;799
15;20;809
15;38;833
15;36;844
15;33;876
15;11;889
15;4;917
15;44;955
15;12;958
15;17;987
15;26;997
15;25;1026
16;23;59
16;1;86
16;48;113
16;45;128
16;22;145
16;15;155
16;51;173
16;14;178
16;10;201
16;6;211
16;43;212
16;47;234
16;29;250
16;5;254
16;27;281
16;20;291
16;13;308
16;18;318
16;39;334
16;42;343
16;38;347
16;34;358
16;35;377
16;3;388
16;33;391
16;50;396
16;16;410
16;8;413
16;36;418
16;40;435
16;9;440
16;11;462
16;32;469
16;46;477
16;31;479
16;4;494
16;41;496
16;7;505
16;30;530
16;44;533
16;12;535
16;21;555
16;28;556
16;17;560
16;49;572
16;26;574
16;25;599
16;19;600
16;37;664
16;24;673
17;23;44
17;1;71
17;48;100
17;8;117
17;22;133
17;51;160
17;6;198
17;13;203
17;14;228
17;5;241
17;46;245
17;3;247
17;37;274
17;34;281
17;15;296
17;10;313
17;21;323
17;42;330
17;47;344
17;38;366
17;7;367
17;43;383
17;9;393
17;19;400
17;45;429
17;18;430
17;31;434
17;20;464
17;33;468
17;16;487
17;32;488
17;27;519
17;49;527
17;29;549
17;39;570
17;24;594
17;50;630
17;41;670
17;40;704
17;30;704
17;28;730
17;35;801
17;36;843
17;11;887
17;4;915
17;12;956
17;44;957
17;17;984
17;26;995
17;25;1024
18;8;37
18;14;87
18;13;126
18;15;157
18;21;181
18;42;186
18;47;202
18;34;232
18;10;236
18;43;243
18;19;259
18;3;263
18;16;285
18;23;308
18;49;325
18;1;338
18;7;352
18;48;367
18;9;379
18;46;383
18;5;412
18;31;419
18;45;442
18;18;447
18;37;477
18;27;504
18;6;524
18;32;536
18;22;555
18;39;555
18;50;584
18;51;610
18;41;621
18;20;636
18;24;642
18;38;661
18;28;684
18;40;717
18;30;720
18;35;723
18;29;750
18;44;786
18;33;798
18;36;828
18;11;872
18;4;900
18;17;938
18;12;941
18;26;980
18;25;1103
19;8;55
19;14;104
19;13;141
19;15;172
19;10;190
19;21;197
19;42;204
19;47;220
19;34;250
19;43;260
19;19;273
19;3;277
19;16;298
19;1;322
19;9;333
19;23;357
19;31;371
19;45;398
19;7;400
19;38;427
19;46;432
19;32;458
19;49;464
19;33;471
19;29;486
19;28;511
19;41;544
19;30;578
19;35;581
19;27;615
19;44;643
19;37;650
19;39;663
19;36;686
19;25;710
19;24;753
19;48;757
19;17;768
19;22;787
19;50;789
19;51;815
19;11;823
19;6;855
19;4;855
19;40;890
19;12;896
19;5;899
19;20;932
19;26;935
19;18;960
20;8;38
20;14;87
20;13;123
20;47;139
20;45;162
20;21;182
20;27;191
20;23;216
20;3;231
20;39;242
20;34;266
20;48;273
20;35;285
20;22;304
20;1;304
20;16;316
20;19;321
20;36;327
20;51;328
20;15;342
20;9;346
20;6;366
20;11;371
20;42;376
20;31;387
20;24;394
20;4;399
20;18;415
20;49;416
20;46;417
20;44;441
20;12;443
20;20;448
20;17;468
20;5;473
20;32;475
20;26;479
20;43;492
20;29;502
20;7;507
20;25;508
20;28;527
20;41;560
20;30;594
20;50;617
20;40;657
20;38;662
20;33;702
20;37;726
20;10;890
21;45;51
21;15;75
21;14;104
21;13;140
21;1;165
21;10;188
21;21;195
21;43;195
21;47;217
21;42;233
21;34;248
21;29;265
21;46;274
21;3;279
21;16;300
21;32;302
21;23;326
21;19;337
21;49;339
21;9;362
21;27;363
21;35;394
21;7;398
21;39;414
21;31;434
21;24;438
21;37;461
21;50;474
21;8;489
21;36;499
21;41;512
21;11;544
21;30;548
21;4;572
21;28;605
21;17;610
21;12;643
21;25;649
21;48;659
21;38;675
21;44;676
21;26;683
21;22;695
21;40;702
21;33;719
21;6;727
21;18;774
21;5;802
21;51;844
21;20;870
22;23;58
22;1;84
22;48;113
22;37;133
22;8;158
22;38;190
22;22;207
22;15;216
22;33;234
22;6;242
22;13;247
22;43;273
22;5;287
22;34;294
22;20;323
22;3;325
22;16;346
22;51;360
22;14;367
22;9;377
22;45;411
22;18;414
22;31;416
22;42;436
22;7;445
22;10;453
22;47;483
22;21;492
22;46;508
22;32;534
22;30;559
22;35;564
22;49;573
22;28;587
22;36;605
22;41;620
22;44;626
22;11;649
22;27;655
22;4;681
22;29;686
22;17;718
22;12;721
22;24;736
22;26;761
22;39;770
22;19;787
22;50;833
22;25;852
22;40;873
23;8;52
23;14;101
23;13;141
23;10;155
23;34;187
23;3;218
23;47;220
23;16;240
23;23;264
23;9;270
23;19;273
23;45;302
23;31;309
23;15;329
23;7;334
23;1;353
23;43;382
23;21;385
23;35;393
23;29;420
23;42;423
23;32;459
23;49;463
23;46;463
23;27;486
23;28;511
23;44;518
23;41;544
23;36;561
23;30;578
23;25;585
23;37;618
23;17;639
23;39;663
23;11;668
23;4;695
23;24;722
23;48;724
23;12;740
23;50;757
23;38;771
23;26;779
23;6;792
23;40;797
23;33;812
23;5;833
23;18;867
23;20;900
23;51;940
23;22;977
24;1;56
24;45;101
24;15;125
24;14;151
24;43;180
24;35;192
24;23;217
24;36;235
24;10;236
24;8;258
24;11;275
24;29;281
24;42;284
24;4;306
24;13;313
24;47;328
24;38;348
24;44;348
24;34;358
24;17;375
24;12;379
24;32;379
24;46;383
24;3;388
24;33;392
24;16;410
24;27;411
24;25;415
24;21;430
24;30;439
24;31;450
24;41;468
24;7;478
24;50;490
24;9;503
24;37;509
24;39;520
24;24;552
24;19;572
24;49;574
24;26;574
24;48;613
24;40;624
24;22;649
24;51;676
24;28;684
24;6;712
24;18;759
24;5;787
24;20;824
25;45;52
25;15;76
25;14;102
25;13;142
25;1;163
25;3;186
25;42;204
25;35;205
25;21;228
25;29;235
25;23;261
25;44;267
25;47;281
25;38;302
25;43;321
25;32;334
25;34;343
25;27;363
25;46;368
25;16;395
25;19;401
25;36;404
25;48;413
25;9;425
25;8;429
25;25;431
25;22;443
25;50;444
25;31;464
25;51;471
25;7;493
25;24;503
25;6;510
25;39;537
25;11;542
25;5;553
25;49;559
25;4;573
25;30;580
25;41;605
25;40;609
25;12;613
25;20;621
25;28;638
25;18;650
25;26;653
25;33;658
25;37;681
25;17;735
25;10;783
26;8;36
26;14;88
26;13;125
26;10;140
26;34;172
26;3;202
26;47;203
26;16;223
26;1;244
26;9;251
26;19;257
26;23;279
26;31;292
26;45;319
26;7;322
26;15;343
26;42;375
26;32;377
26;49;388
26;21;400
26;29;407
26;46;416
26;41;434
26;28;464
26;43;494
26;35;503
26;27;536
26;30;562
26;44;565
26;37;600
26;36;608
26;25;631
26;24;643
26;38;662
26;17;689
26;48;707
26;39;709
26;22;742
26;11;746
26;33;765
26;4;773
26;6;804
26;50;804
26;12;817
26;40;844
26;18;851
26;26;856
26;5;882
26;51;924
26;20;947
27;8;55
27;14;103
27;13;139
27;47;155
27;45;179
27;21;195
27;19;212
27;23;231
27;3;247
27;35;269
27;29;300
27;34;311
27;15;327
27;44;332
27;42;361
27;16;362
27;32;363
27;1;383
27;9;393
27;43;414
27;31;435
27;36;438
27;7;461
27;11;482
27;41;483
27;49;495
27;46;496
27;17;515
27;27;521
27;4;541
27;24;566
27;48;569
27;37;588
27;50;599
27;12;612
27;38;615
27;25;618
27;39;633
27;18;649
27;26;651
27;33;658
27;40;671
27;6;730
27;28;730
27;10;752
27;22;758
27;30;766
27;51;785
27;20;871
27;5;896
28;23;60
28;1;87
28;48;115
28;46;132
28;38;160
28;6;180
28;45;191
28;33;204
28;15;218
28;18;227
28;13;246
28;20;261
28;14;272
28;3;293
28;51;297
28;42;311
28;29;312
28;22;333
28;21;335
28;27;346
28;43;367
28;32;379
28;5;381
28;34;389
28;39;398
28;37;415
28;24;422
28;16;440
28;8;442
28;50;458
28;9;470
28;28;496
28;40;499
28;31;512
28;47;514
28;35;531
28;30;531
28;7;538
28;41;557
28;44;566
28;49;604
28;36;606
28;10;609
28;25;633
28;19;633
28;11;744
28;4;775
28;12;815
28;17;843
28;26;854
29;13;109
29;14;134
29;3;155
29;47;188
29;21;197
29;10;220
29;34;250
29;45;272
29;15;295
29;16;301
29;19;304
29;42;328
29;9;332
29;32;333
29;30;358
29;31;370
29;1;384
29;28;384
29;7;399
29;41;418
29;8;429
29;35;456
29;49;465
29;23;481
29;36;499
29;43;509
29;27;519
29;25;525
29;29;548
29;46;556
29;39;568
29;11;574
29;38;584
29;50;600
29;4;604
29;24;628
29;48;632
29;17;642
29;12;645
29;22;663
29;44;673
29;26;684
29;33;686
29;6;698
29;40;703
29;5;741
29;51;783
29;37;803
29;20;868
29;18;897
30;8;39
30;14;88
30;13;127
30;15;157
30;10;172
30;21;183
30;42;189
30;47;201
30;43;211
30;34;233
30;19;258
30;9;286
30;23;308
30;31;325
30;1;338
30;7;351
30;48;365
30;16;378
30;45;380
30;22;400
30;6;430
30;27;438
30;49;448
30;46;448
30;3;450
30;32;475
30;18;477
30;50;492
30;37;509
30;24;519
30;38;537
30;39;554
30;5;568
30;33;579
30;40;593
30;20;604
30;41;623
30;51;644
30;30;656
30;29;690
30;28;714
30;35;816
30;36;859
30;25;883
30;44;910
30;17;937
30;11;962
30;4;993
30;12;1034
30;26;1073
31;8;55
31;14;104
31;13;140
31;15;171
31;21;196
31;42;205
31;47;219
31;3;247
31;10;250
31;43;258
31;19;274
31;34;281
31;1;321
31;16;332
31;9;362
31;45;367
31;46;400
31;31;404
31;32;427
31;7;430
31;29;453
31;28;477
31;49;495
31;41;513
31;27;521
31;30;547
31;35;551
31;23;575
31;36;591
31;44;613
31;37;619
31;11;636
31;50;661
31;4;666
31;38;678
31;24;691
31;12;707
31;48;725
31;39;727
31;17;734
31;26;746
31;22;756
31;40;765
31;51;782
31;25;805
31;6;822
31;5;865
31;20;902
31;33;908
31;18;930
32;8;38
32;14;87
32;13;124
32;47;141
32;10;170
32;34;172
32;3;202
32;16;223
32;21;244
32;31;262
32;15;280
32;7;291
32;19;323
32;49;325
32;43;338
32;9;348
32;1;367
32;45;444
32;42;470
32;27;473
32;24;518
32;46;541
32;50;553
32;39;584
32;23;622
32;40;657
32;32;661
32;29;689
32;28;713
32;41;749
32;35;785
32;37;820
32;36;827
32;11;872
32;38;880
32;4;902
32;30;909
32;44;941
32;12;943
32;33;953
32;17;970
32;26;982
32;48;992
32;25;1010
32;22;1024
32;6;1058
32;5;1098
32;20;1138
32;18;1166
32;51;1206
33;45;51
33;15;79
33;14;105
33;13;141
33;1;166
33;3;187
33;10;187
33;43;194
33;47;220
33;21;229
33;42;235
33;23;260
33;19;274
33;46;276
33;34;279
33;32;303
33;9;329
33;29;330
33;28;355
33;31;371
33;41;387
33;27;395
33;7;397
33;35;425
33;16;427
33;38;459
33;49;463
33;36;469
33;30;484
33;39;507
33;11;513
33;37;524
33;4;540
33;8;553
33;33;564
33;50;570
33;12;584
33;25;589
33;24;597
33;26;623
33;48;632
33;17;640
33;44;644
33;22;664
33;40;670
33;6;696
33;18;742
33;5;770
33;51;815
33;20;838
34;23;58
34;38;99
34;13;123
34;33;141
34;14;149
34;3;167
34;8;193
34;21;211
34;37;227
34;15;248
34;47;264
34;42;281
34;10;296
34;34;326
34;48;334
34;43;335
34;22;364
34;1;366
34;9;376
34;19;382
34;51;393
34;31;418
34;6;431
34;7;444
34;16;471
34;20;479
34;18;507
34;49;509
34;5;536
34;45;537
34;46;569
34;27;660
34;35;690
34;29;717
34;50;738
34;39;772
34;36;794
34;32;814
34;25;819
34;40;842
34;30;843
34;11;869
34;24;893
34;4;899
34;41;964
34;17;967
34;12;971
34;28;995
34;44;1033
34;26;1041
35;45;53
35;15;79
35;14;102
35;13;142
35;10;158
35;42;171
35;34;188
35;35;205
35;3;217
35;43;228
35;29;235
35;16;238
35;23;265
35;9;269
35;44;270
35;47;281
35;31;309
35;36;312
35;27;332
35;7;337
35;1;354
35;11;356
35;24;377
35;4;382
35;21;385
35;19;397
35;46;400
35;49;403
35;38;426
35;12;427
35;17;454
35;32;459
35;26;466
35;33;472
35;39;475
35;25;490
35;50;506
35;48;507
35;8;522
35;22;538
35;30;549
35;51;564
35;40;579
35;37;585
35;6;601
35;41;608
35;28;638
35;18;650
35;20;715
35;5;773
36;1;56
36;45;100
36;15;124
36;14;151
36;43;182
36;35;190
36;23;216
36;36;234
36;10;236
36;8;258
36;11;279
36;42;281
36;27;284
36;13;312
36;17;314
36;39;335
36;4;336
36;37;353
36;46;354
36;34;357
36;32;380
36;12;380
36;25;385
36;3;389
36;30;408
36;16;408
36;29;408
36;26;419
36;21;432
36;28;432
36;44;440
36;41;465
36;7;478
36;24;487
36;31;512
36;50;523
36;48;523
36;47;548
36;22;555
36;40;561
36;9;567
36;6;587
36;19;602
36;38;630
36;49;638
36;20;666
36;33;672
36;5;695
36;18;727
36;51;768
37;45;52
37;15;76
37;14;102
37;13;142
37;1;163
37;3;184
37;43;195
37;35;206
37;21;226
37;42;235
37;29;236
37;23;261
37;46;274
37;27;301
37;34;312
37;32;334
37;16;361
37;44;362
37;8;366
37;28;386
37;9;395
37;36;404
37;47;405
37;25;429
37;37;431
37;31;434
37;50;445
37;38;459
37;7;460
37;39;476
37;11;479
37;49;495
37;33;501
37;4;509
37;24;531
37;48;569
37;17;577
37;30;578
37;12;581
37;22;599
37;41;605
37;40;608
37;26;620
37;10;624
37;51;628
37;19;648
37;6;665
37;5;708
37;20;744
37;18;773
38;8;37
38;14;89
38;13;125
38;15;156
38;21;181
38;42;190
38;47;203
38;34;235
38;10;235
38;43;243
38;19;259
38;3;263
38;16;285
38;1;306
38;9;315
38;45;351
38;7;353
38;49;387
38;23;404
38;27;440
38;31;448
38;35;470
38;46;478
38;50;491
38;38;504
38;36;515
38;40;532
38;32;535
38;33;547
38;11;559
38;29;563
38;4;588
38;30;594
38;41;623
38;44;629
38;12;629
38;39;649
38;17;657
38;37;663
38;26;668
38;25;696
38;24;705
38;48;772
38;22;804
38;51;831
38;28;840
38;6;870
38;5;913
38;20;949
38;18;978
39;8;50
39;14;102
39;23;137
39;13;170
39;10;189
39;34;217
39;47;219
39;37;242
39;3;248
39;16;270
39;38;271
39;1;289
39;31;308
39;48;320
39;7;337
39;19;338
39;46;338
39;9;363
39;45;366
39;5;366
39;33;376
39;15;389
39;18;400
39;21;416
39;42;421
39;32;427
39;22;446
39;43;447
39;27;457
39;6;477
39;29;485
39;49;497
39;39;506
39;20;525
39;50;537
39;51;564
39;24;565
39;41;608
39;40;608
39;35;643
39;28;666
39;36;687
39;30;704
39;11;732
39;4;761
39;44;798
39;12;802
39;17;829
39;26;841
39;25;869
40;23;59
40;1;86
40;48;113
40;45;128
40;22;145
40;15;155
40;51;174
40;14;178
40;10;201
40;43;209
40;6;212
40;47;231
40;5;253
40;32;254
40;13;280
40;20;291
40;28;306
40;8;317
40;18;318
40;21;334
40;41;338
40;42;343
40;35;377
40;46;381
40;34;388
40;27;405
40;3;420
40;30;436
40;44;439
40;16;441
40;9;472
40;38;474
40;36;482
40;25;506
40;37;508
40;31;511
40;50;521
40;7;536
40;19;538
40;40;561
40;33;578
40;39;584
40;11;587
40;49;603
40;4;617
40;29;626
40;12;657
40;17;685
40;26;697
40;24;705
41;8;55
41;14;104
41;13;140
41;15;171
41;3;185
41;10;188
41;42;205
41;47;218
41;21;227
41;1;258
41;19;274
41;45;303
41;43;321
41;34;344
41;27;361
41;23;388
41;7;398
41;24;410
41;16;425
41;38;426
41;50;446
41;9;455
41;46;462
41;39;477
41;31;498
41;29;516
41;49;527
41;33;531
41;40;548
41;32;552
41;35;582
41;28;605
41;36;624
41;41;638
41;11;668
41;30;672
41;4;697
41;44;738
41;12;738
41;17;766
41;26;777
41;48;788
41;37;804
41;25;805
41;5;835
41;18;868
41;51;907
41;22;944
41;6;976
41;20;1027
42;8;38
42;14;87
42;13;126
42;15;157
42;21;181
42;42;187
42;47;203
42;43;212
42;34;232
42;10;236
42;19;256
42;3;263
42;16;285
42;1;307
42;9;315
42;45;348
42;7;352
42;49;388
42;23;405
42;32;443
42;31;448
42;35;470
42;46;478
42;28;497
42;36;515
42;41;529
42;11;559
42;29;563
42;30;563
42;4;589
42;27;597
42;17;626
42;12;629
42;38;630
42;24;642
42;37;664
42;26;668
42;50;677
42;33;704
42;39;708
42;40;748
42;48;773
42;44;785
42;22;805
42;25;821
42;6;836
42;18;884
42;5;913
42;51;955
42;20;1011
43;8;52
43;14;104
43;13;141
43;47;158
43;34;187
43;10;190
43;3;218
43;16;240
43;23;264
43;9;270
43;19;273
43;45;304
43;31;309
43;15;328
43;7;338
43;1;354
43;48;382
43;43;383
43;21;386
43;27;395
43;49;402
43;46;402
43;22;415
43;42;423
43;35;425
43;6;447
43;29;455
43;39;476
43;38;491
43;50;507
43;37;525
43;36;530
43;40;547
43;32;549
43;11;573
43;41;574
43;33;596
43;24;597
43;4;603
43;28;636
43;44;643
43;12;647
43;30;674
43;17;674
43;5;677
43;26;686
43;25;710
43;18;712
43;20;746
43;51;784
44;23;58
44;1;85
44;48;115
44;8;132
44;22;146
44;51;175
44;14;181
44;6;213
44;13;217
44;47;233
44;21;244
44;38;253
44;5;255
44;37;287
44;19;290
44;34;297
44;15;310
44;3;325
44;10;328
44;16;346
44;18;352
44;33;359
44;9;377
44;20;385
44;43;399
44;31;420
44;42;439
44;7;444
44;45;475
44;49;512
44;32;534
44;27;567
44;46;572
44;29;593
44;24;613
44;50;648
44;39;680
44;35;723
44;28;746
44;40;751
44;41;778
44;44;784
44;30;812
44;36;827
44;11;871
44;4;900
44;25;945
44;17;968
44;12;972
44;26;1042
45;45;51
45;15;74
45;14;104
45;43;133
45;13;140
45;1;165
45;10;189
45;21;197
45;46;212
45;42;233
45;32;238
45;34;248
45;29;266
45;3;279
45;30;297
45;16;300
45;35;300
45;41;325
45;7;337
45;36;343
45;28;356
45;9;362
45;8;364
45;11;387
45;27;393
45;49;403
45;4;416
45;23;420
45;24;438
45;12;457
45;37;460
45;31;464
45;17;485
45;26;496
45;39;508
45;38;520
45;25;524
45;50;536
45;47;564
45;48;569
45;22;600
45;40;607
45;19;618
45;51;627
45;33;657
45;6;664
45;44;676
45;18;712
45;5;740
45;20;773
46;23;57
46;1;84
46;48;115
46;46;134
46;22;148
46;8;162
46;6;180
46;14;211
46;20;226
46;15;248
46;47;264
46;51;266
46;42;279
46;10;297
46;5;317
46;43;335
46;38;347
46;19;383
46;13;404
46;18;411
46;37;444
46;34;451
46;45;473
46;21;493
46;33;515
46;9;533
46;32;534
46;27;564
46;7;570
46;29;593
